Date,RF_Forecast
2025-02-24,12.673987495903141
2025-02-25,12.673987495903141
2025-02-26,12.673987495903141
2025-02-27,12.673987495903141
2025-02-28,12.673987495903141
2025-03-01,12.673987495903141
2025-03-02,12.673987495903141
2025-03-03,12.673987495903141
2025-03-04,12.673987495903141
2025-03-05,12.673987495903141
2025-03-06,12.673987495903141
2025-03-07,12.673987495903141
2025-03-08,12.673987495903141
2025-03-09,12.673987495903141
2025-03-10,12.673987495903141
2025-03-11,12.673987495903141
2025-03-12,12.673987495903141
2025-03-13,12.673987495903141
2025-03-14,12.673987495903141
2025-03-15,12.673987495903141
2025-03-16,12.673987495903141
2025-03-17,12.673987495903141
2025-03-18,12.673987495903141
2025-03-19,12.673987495903141
2025-03-20,12.673987495903141
2025-03-21,12.673987495903141
2025-03-22,12.673987495903141
2025-03-23,12.673987495903141
2025-03-24,12.673987495903141
2025-03-25,12.673987495903141
