Date,HW_Forecast
2025-02-24,19.729640358461268
2025-02-25,19.727670852074574
2025-02-26,19.727656808342836
2025-02-27,19.72768592705782
2025-02-28,19.72768333462815
2025-03-01,19.727680532025673
2025-03-02,19.72771316308634
2025-03-03,19.729640358461268
2025-03-04,19.727670852074574
2025-03-05,19.727656808342836
2025-03-06,19.72768592705782
2025-03-07,19.72768333462815
2025-03-08,19.727680532025673
2025-03-09,19.72771316308634
2025-03-10,19.729640358461268
2025-03-11,19.727670852074574
2025-03-12,19.727656808342836
2025-03-13,19.72768592705782
2025-03-14,19.72768333462815
2025-03-15,19.727680532025673
2025-03-16,19.72771316308634
2025-03-17,19.729640358461268
2025-03-18,19.727670852074574
2025-03-19,19.727656808342836
2025-03-20,19.72768592705782
2025-03-21,19.72768333462815
2025-03-22,19.727680532025673
2025-03-23,19.72771316308634
2025-03-24,19.729640358461268
2025-03-25,19.727670852074574
