Date,HW_Forecast
2025-02-24,12.458187652346338
2025-02-25,12.457062662479641
2025-02-26,12.457016559689405
2025-02-27,12.457013057899749
2025-02-28,12.456717416087592
2025-03-01,12.457312344905725
2025-03-02,12.45702256564541
2025-03-03,12.458187652346338
2025-03-04,12.457062662479641
2025-03-05,12.457016559689405
2025-03-06,12.457013057899749
2025-03-07,12.456717416087592
2025-03-08,12.457312344905725
2025-03-09,12.45702256564541
2025-03-10,12.458187652346338
2025-03-11,12.457062662479641
2025-03-12,12.457016559689405
2025-03-13,12.457013057899749
2025-03-14,12.456717416087592
2025-03-15,12.457312344905725
2025-03-16,12.45702256564541
2025-03-17,12.458187652346338
2025-03-18,12.457062662479641
2025-03-19,12.457016559689405
2025-03-20,12.457013057899749
2025-03-21,12.456717416087592
2025-03-22,12.457312344905725
2025-03-23,12.45702256564541
2025-03-24,12.458187652346338
2025-03-25,12.457062662479641
